filename,split,mean_score,score_bin,frame_status,frame_confidence,region_count,plant_pixels,weight_sum,regions_json,mask_path,overlay_path,review_status,missed_plant,false_region,split_or_merged_plant,damaged_tissue_missing,area_weight_usable,review_notes
20251021_130752.jpg,val,8.5,high_8_15,detected,0.8281904168370896,7,22108,0.9999999999999999,"[{""region_id"": 1, ""mask_pixels"": 5536, ""weight"": 0.2504070924552198, ""patch_box"": [742, 403, 982, 592]}, {""region_id"": 2, ""mask_pixels"": 1610, ""weight"": 0.07282431698932514, ""patch_box"": [295, 434, 435, 578]}, {""region_id"": 3, ""mask_pixels"": 2168, ""weight"": 0.09806404921295458, ""patch_box"": [219, 460, 367, 614]}, {""region_id"": 4, ""mask_pixels"": 2355, ""weight"": 0.10652252578252216, ""patch_box"": [785, 1030, 945, 1191]}, {""region_id"": 5, ""mask_pixels"": 5065, ""weight"": 0.2291025872987154, ""patch_box"": [1132, 1041, 1322, 1268]}, {""region_id"": 6, ""mask_pixels"": 3430, ""weight"": 0.15514745793377963, ""patch_box"": [814, 1109, 983, 1270]}, {""region_id"": 7, ""mask_pixels"": 1944, ""weight"": 0.08793197032748326, ""patch_box"": [465, 1115, 624, 1273]}]",outputs/plant_weight_audit/masks/20251021_130752_mask.png,outputs/plant_weight_audit/overlays/20251021_130752_weights.jpg,pass,False,False,False,False,True,Manual visual review approved the plant masks and area weights.
20251021_160610.jpg,val,9.0,high_8_15,detected,0.8337060794275919,6,18964,1.0,"[{""region_id"": 1, ""mask_pixels"": 4623, ""weight"": 0.24377768403290445, ""patch_box"": [508, 140, 715, 341]}, {""region_id"": 2, ""mask_pixels"": 2077, ""weight"": 0.10952330731913099, ""patch_box"": [373, 187, 538, 369]}, {""region_id"": 3, ""mask_pixels"": 3688, ""weight"": 0.1944737397173592, ""patch_box"": [1127, 190, 1321, 384]}, {""region_id"": 4, ""mask_pixels"": 1877, ""weight"": 0.09897700906981649, ""patch_box"": [1022, 278, 1157, 433]}, {""region_id"": 5, ""mask_pixels"": 1503, ""weight"": 0.0792554313435984, ""patch_box"": [951, 286, 1082, 430]}, {""region_id"": 6, ""mask_pixels"": 5196, ""weight"": 0.2739928285171905, ""patch_box"": [309, 917, 466, 1162]}]",outputs/plant_weight_audit/masks/20251021_160610_mask.png,outputs/plant_weight_audit/overlays/20251021_160610_weights.jpg,pass,False,False,False,False,True,Manual visual review approved the plant masks and area weights.
20251021_124940.jpg,val,9.75,high_8_15,detected,0.8180836680847823,5,33604,1.0,"[{""region_id"": 1, ""mask_pixels"": 11120, ""weight"": 0.33091298654922036, ""patch_box"": [358, 312, 658, 548]}, {""region_id"": 2, ""mask_pixels"": 3973, ""weight"": 0.11822997262230686, ""patch_box"": [125, 344, 299, 546]}, {""region_id"": 3, ""mask_pixels"": 8683, ""weight"": 0.2583918581121295, ""patch_box"": [92, 1035, 342, 1309]}, {""region_id"": 4, ""mask_pixels"": 4751, ""weight"": 0.1413819783359124, ""patch_box"": [970, 1048, 1182, 1234]}, {""region_id"": 5, ""mask_pixels"": 5077, ""weight"": 0.1510832043804309, ""patch_box"": [273, 1072, 485, 1251]}]",outputs/plant_weight_audit/masks/20251021_124940_mask.png,outputs/plant_weight_audit/overlays/20251021_124940_weights.jpg,pass,False,False,False,False,True,Manual visual review approved the plant masks and area weights.
20251021_121011.jpg,val,15.0,high_8_15,detected,0.8255408046658995,6,25241,1.0,"[{""region_id"": 1, ""mask_pixels"": 7123, ""weight"": 0.28219959589556676, ""patch_box"": [945, 69, 1197, 290]}, {""region_id"": 2, ""mask_pixels"": 5620, ""weight"": 0.2226536191117626, ""patch_box"": [460, 721, 653, 930]}, {""region_id"": 3, ""mask_pixels"": 2994, ""weight"": 0.11861653658729844, ""patch_box"": [1086, 732, 1273, 916]}, {""region_id"": 4, ""mask_pixels"": 3779, ""weight"": 0.14971673071589875, ""patch_box"": [1227, 747, 1405, 934]}, {""region_id"": 5, ""mask_pixels"": 4036, ""weight"": 0.15989857771086724, ""patch_box"": [28, 770, 214, 961]}, {""region_id"": 6, ""mask_pixels"": 1689, ""weight"": 0.06691493997860623, ""patch_box"": [722, 878, 876, 1011]}]",outputs/plant_weight_audit/masks/20251021_121011_mask.png,outputs/plant_weight_audit/overlays/20251021_121011_weights.jpg,pass,False,False,False,False,True,Manual visual review approved the plant masks and area weights.
20251021_122523.jpg,train,15.25,very_high_15_plus,detected,0.802991937539881,12,43354,1.0,"[{""region_id"": 1, ""mask_pixels"": 8560, ""weight"": 0.19744429579738892, ""patch_box"": [118, 298, 330, 598]}, {""region_id"": 2, ""mask_pixels"": 6027, ""weight"": 0.13901831434239056, ""patch_box"": [570, 298, 743, 566]}, {""region_id"": 3, ""mask_pixels"": 3325, ""weight"": 0.07669419200073811, ""patch_box"": [857, 373, 1035, 558]}, {""region_id"": 4, ""mask_pixels"": 2567, ""weight"": 0.059210222816810446, ""patch_box"": [450, 376, 603, 552]}, {""region_id"": 5, ""mask_pixels"": 2010, ""weight"": 0.04636250403653642, ""patch_box"": [1159, 385, 1314, 576]}, {""region_id"": 6, ""mask_pixels"": 675, ""weight"": 0.015569497624209993, ""patch_box"": [866, 448, 990, 582]}, {""region_id"": 7, ""mask_pixels"": 2896, ""weight"": 0.06679891128846242, ""patch_box"": [394, 476, 555, 638]}, {""region_id"": 8, ""mask_pixels"": 4068, ""weight"": 0.09383217234857222, ""patch_box"": [996, 939, 1171, 1146]}, {""region_id"": 9, ""mask_pixels"": 4784, ""weight"": 0.11034737279143793, ""patch_box"": [1152, 947, 1324, 1197]}, {""region_id"": 10, ""mask_pixels"": 2470, ""weight"": 0.05697282834340545, ""patch_box"": [245, 975, 402, 1152]}, {""region_id"": 11, ""mask_pixels"": 2921, ""weight"": 0.06737555934861836, ""patch_box"": [912, 1004, 1065, 1168]}, {""region_id"": 12, ""mask_pixels"": 3051, ""weight"": 0.07037412926142916, ""patch_box"": [260, 1080, 427, 1239]}]",outputs/plant_weight_audit/masks/20251021_122523_mask.png,outputs/plant_weight_audit/overlays/20251021_122523_weights.jpg,pass,False,False,False,False,True,Manual visual review approved the plant masks and area weights.
20251021_130832.jpg,train,17.5,very_high_15_plus,detected,0.81854169376449,6,16027,1.0,"[{""region_id"": 1, ""mask_pixels"": 6615, ""weight"": 0.412740999563237, ""patch_box"": [202, 87, 428, 324]}, {""region_id"": 2, ""mask_pixels"": 2928, ""weight"": 0.18269170774318338, ""patch_box"": [369, 100, 539, 291]}, {""region_id"": 3, ""mask_pixels"": 1418, ""weight"": 0.08847569726087227, ""patch_box"": [561, 157, 696, 302]}, {""region_id"": 4, ""mask_pixels"": 1152, ""weight"": 0.07187870468584263, ""patch_box"": [506, 179, 639, 318]}, {""region_id"": 5, ""mask_pixels"": 793, ""weight"": 0.0494790041804455, ""patch_box"": [969, 837, 1098, 973]}, {""region_id"": 6, ""mask_pixels"": 3121, ""weight"": 0.19473388656641916, ""patch_box"": [258, 840, 438, 1018]}]",outputs/plant_weight_audit/masks/20251021_130832_mask.png,outputs/plant_weight_audit/overlays/20251021_130832_weights.jpg,pass,False,False,False,False,True,Manual visual review approved the plant masks and area weights.
20251021_125552.jpg,train,18.0,very_high_15_plus,detected,0.8151922628324493,5,26728,0.9999999999999999,"[{""region_id"": 1, ""mask_pixels"": 9761, ""weight"": 0.36519754564501644, ""patch_box"": [253, 249, 541, 482]}, {""region_id"": 2, ""mask_pixels"": 595, ""weight"": 0.022261299012271776, ""patch_box"": [534, 267, 660, 385]}, {""region_id"": 3, ""mask_pixels"": 10265, ""weight"": 0.38405417539658787, ""patch_box"": [419, 919, 732, 1208]}, {""region_id"": 4, ""mask_pixels"": 3450, ""weight"": 0.12907812032325652, ""patch_box"": [881, 944, 1080, 1135]}, {""region_id"": 5, ""mask_pixels"": 2657, ""weight"": 0.0994088596228674, ""patch_box"": [681, 985, 852, 1123]}]",outputs/plant_weight_audit/masks/20251021_125552_mask.png,outputs/plant_weight_audit/overlays/20251021_125552_weights.jpg,pass,False,False,False,False,True,Manual visual review approved the plant masks and area weights.
20251021_153336.jpg,train,18.5,very_high_15_plus,detected,0.7973719000418654,6,23359,1.0000000000000002,"[{""region_id"": 1, ""mask_pixels"": 5256, ""weight"": 0.22500963226165505, ""patch_box"": [194, 270, 468, 499]}, {""region_id"": 2, ""mask_pixels"": 3804, ""weight"": 0.16284943704781882, ""patch_box"": [474, 276, 663, 463]}, {""region_id"": 3, ""mask_pixels"": 1870, ""weight"": 0.0800547968663042, ""patch_box"": [342, 357, 511, 511]}, {""region_id"": 4, ""mask_pixels"": 5251, ""weight"": 0.22479558200265423, ""patch_box"": [1183, 371, 1412, 563]}, {""region_id"": 5, ""mask_pixels"": 2539, ""weight"": 0.10869472152061305, ""patch_box"": [1232, 916, 1410, 1092]}, {""region_id"": 6, ""mask_pixels"": 4639, ""weight"": 0.19859583030095465, ""patch_box"": [744, 971, 950, 1133]}]",outputs/plant_weight_audit/masks/20251021_153336_mask.png,outputs/plant_weight_audit/overlays/20251021_153336_weights.jpg,pass,False,False,False,False,True,Manual visual review approved the plant masks and area weights.
20251021_125317.jpg,train,20.0,very_high_15_plus,detected,0.8213202354343746,7,27887,0.9999999999999999,"[{""region_id"": 1, ""mask_pixels"": 4448, ""weight"": 0.15950084268655645, ""patch_box"": [160, 373, 370, 582]}, {""region_id"": 2, ""mask_pixels"": 3753, ""weight"": 0.134578836016782, ""patch_box"": [901, 419, 1107, 585]}, {""region_id"": 3, ""mask_pixels"": 3230, ""weight"": 0.11582457776024671, ""patch_box"": [510, 434, 715, 596]}, {""region_id"": 4, ""mask_pixels"": 1695, ""weight"": 0.060781009072327606, ""patch_box"": [559, 525, 705, 689]}, {""region_id"": 5, ""mask_pixels"": 8171, ""weight"": 0.29300390863126186, ""patch_box"": [290, 1025, 550, 1332]}, {""region_id"": 6, ""mask_pixels"": 2553, ""weight"": 0.09154803313371822, ""patch_box"": [524, 1037, 697, 1205]}, {""region_id"": 7, ""mask_pixels"": 4037, ""weight"": 0.1447627926991071, ""patch_box"": [1178, 1092, 1367, 1299]}]",outputs/plant_weight_audit/masks/20251021_125317_mask.png,outputs/plant_weight_audit/overlays/20251021_125317_weights.jpg,pass,False,False,False,False,True,Manual visual review approved the plant masks and area weights.
20251021_121034.jpg,val,17.5,very_high_15_plus,detected,0.826199819016995,6,15996,1.0,"[{""region_id"": 1, ""mask_pixels"": 4415, ""weight"": 0.27600650162540635, ""patch_box"": [961, 255, 1169, 460]}, {""region_id"": 2, ""mask_pixels"": 2572, ""weight"": 0.16079019754938734, ""patch_box"": [0, 277, 169, 438]}, {""region_id"": 3, ""mask_pixels"": 1765, ""weight"": 0.11034008502125531, ""patch_box"": [713, 280, 859, 444]}, {""region_id"": 4, ""mask_pixels"": 2124, ""weight"": 0.13278319579894973, ""patch_box"": [975, 966, 1122, 1150]}, {""region_id"": 5, ""mask_pixels"": 2370, ""weight"": 0.14816204051012752, ""patch_box"": [34, 968, 207, 1125]}, {""region_id"": 6, ""mask_pixels"": 2750, ""weight"": 0.17191797949487372, ""patch_box"": [466, 1034, 647, 1180]}]",outputs/plant_weight_audit/masks/20251021_121034_mask.png,outputs/plant_weight_audit/overlays/20251021_121034_weights.jpg,pass,False,False,False,False,True,Manual visual review approved the plant masks and area weights.
20251021_153622.jpg,val,17.5,very_high_15_plus,detected,0.7848065211209462,8,26637,1.0,"[{""region_id"": 1, ""mask_pixels"": 2201, ""weight"": 0.08262942523557458, ""patch_box"": [499, 232, 646, 408]}, {""region_id"": 2, ""mask_pixels"": 2087, ""weight"": 0.07834966400120133, ""patch_box"": [1192, 298, 1366, 477]}, {""region_id"": 3, ""mask_pixels"": 4366, ""weight"": 0.16390734692345235, ""patch_box"": [773, 303, 987, 469]}, {""region_id"": 5, ""mask_pixels"": 3243, ""weight"": 0.12174794458835454, ""patch_box"": [436, 330, 628, 511]}, {""region_id"": 4, ""mask_pixels"": 4712, ""weight"": 0.17689679768742728, ""patch_box"": [39, 331, 260, 515]}, {""region_id"": 6, ""mask_pixels"": 3217, ""weight"": 0.12077185869279573, ""patch_box"": [594, 850, 773, 1046]}, {""region_id"": 7, ""mask_pixels"": 1038, ""weight"": 0.03896835229192477, ""patch_box"": [107, 894, 245, 1052]}, {""region_id"": 8, ""mask_pixels"": 5773, ""weight"": 0.21672861057926943, ""patch_box"": [776, 909, 1016, 1115]}]",outputs/plant_weight_audit/masks/20251021_153622_mask.png,outputs/plant_weight_audit/overlays/20251021_153622_weights.jpg,pass,False,False,False,False,True,Manual visual review approved the plant masks and area weights.
20251021_121100.jpg,val,19.5,very_high_15_plus,detected,0.8160022858289281,7,30248,0.9999999999999999,"[{""region_id"": 1, ""mask_pixels"": 13051, ""weight"": 0.4314665432425284, ""patch_box"": [699, 119, 1006, 390]}, {""region_id"": 2, ""mask_pixels"": 316, ""weight"": 0.010446971700608305, ""patch_box"": [987, 165, 1098, 284]}, {""region_id"": 3, ""mask_pixels"": 916, ""weight"": 0.030282993916953188, ""patch_box"": [919, 767, 1051, 897]}, {""region_id"": 4, ""mask_pixels"": 4525, ""weight"": 0.14959666754826764, ""patch_box"": [1181, 773, 1381, 944]}, {""region_id"": 5, ""mask_pixels"": 4141, ""weight"": 0.13690161332980694, ""patch_box"": [884, 829, 1104, 1007]}, {""region_id"": 6, ""mask_pixels"": 6003, ""weight"": 0.19845940227453054, ""patch_box"": [473, 835, 780, 1016]}, {""region_id"": 7, ""mask_pixels"": 1296, ""weight"": 0.042845807987304946, ""patch_box"": [4, 1093, 138, 1235]}]",outputs/plant_weight_audit/masks/20251021_121100_mask.png,outputs/plant_weight_audit/overlays/20251021_121100_weights.jpg,pass,False,False,False,False,True,Manual visual review approved the plant masks and area weights.
20251021_124932.jpg,val,20.0,very_high_15_plus,detected,0.8185438869641116,10,44881,1.0,"[{""region_id"": 1, ""mask_pixels"": 4498, ""weight"": 0.100220583320336, ""patch_box"": [1253, 268, 1400, 459]}, {""region_id"": 2, ""mask_pixels"": 9381, ""weight"": 0.20901940687596088, ""patch_box"": [840, 333, 1139, 524]}, {""region_id"": 3, ""mask_pixels"": 5105, ""weight"": 0.11374523740558365, ""patch_box"": [268, 375, 439, 594]}, {""region_id"": 4, ""mask_pixels"": 5289, ""weight"": 0.11784496780374769, ""patch_box"": [458, 410, 672, 595]}, {""region_id"": 5, ""mask_pixels"": 1551, ""weight"": 0.03455805351930661, ""patch_box"": [168, 419, 304, 577]}, {""region_id"": 6, ""mask_pixels"": 5122, ""weight"": 0.11412401684454446, ""patch_box"": [1131, 940, 1295, 1144]}, {""region_id"": 7, ""mask_pixels"": 2289, ""weight"": 0.05100153739889931, ""patch_box"": [1007, 955, 1166, 1122]}, {""region_id"": 8, ""mask_pixels"": 4851, ""weight"": 0.10808582696463982, ""patch_box"": [19, 996, 247, 1179]}, {""region_id"": 9, ""mask_pixels"": 4364, ""weight"": 0.0972349100955861, ""patch_box"": [505, 1007, 697, 1204]}, {""region_id"": 10, ""mask_pixels"": 2431, ""weight"": 0.05416545977139547, ""patch_box"": [643, 1008, 801, 1174]}]",outputs/plant_weight_audit/masks/20251021_124932_mask.png,outputs/plant_weight_audit/overlays/20251021_124932_weights.jpg,pass,False,False,False,False,True,Manual visual review approved the plant masks and area weights.
20251021_121047.jpg,val,20.25,very_high_15_plus,detected,0.8067499279286071,8,19390,1.0,"[{""region_id"": 1, ""mask_pixels"": 2406, ""weight"": 0.12408457968024755, ""patch_box"": [0, 39, 116, 218]}, {""region_id"": 2, ""mask_pixels"": 3237, ""weight"": 0.1669417225373904, ""patch_box"": [282, 75, 473, 237]}, {""region_id"": 3, ""mask_pixels"": 1498, ""weight"": 0.07725631768953069, ""patch_box"": [1086, 612, 1256, 771]}, {""region_id"": 4, ""mask_pixels"": 1124, ""weight"": 0.057968024755028366, ""patch_box"": [405, 659, 553, 788]}, {""region_id"": 5, ""mask_pixels"": 1558, ""weight"": 0.08035069623517277, ""patch_box"": [587, 696, 742, 860]}, {""region_id"": 6, ""mask_pixels"": 3463, ""weight"": 0.17859721505930892, ""patch_box"": [115, 719, 303, 900]}, {""region_id"": 7, ""mask_pixels"": 3281, ""weight"": 0.16921093347086127, ""patch_box"": [1238, 1204, 1388, 1388]}, {""region_id"": 8, ""mask_pixels"": 2823, ""weight"": 0.14559051057246003, ""patch_box"": [716, 1268, 896, 1388]}]",outputs/plant_weight_audit/masks/20251021_121047_mask.png,outputs/plant_weight_audit/overlays/20251021_121047_weights.jpg,pass,False,False,False,False,True,Manual visual review approved the plant masks and area weights.
